"submission_date","state","tot_cases","new_case","tot_death","new_death"
2021-05-08,"NC",978053,1414,13187,14
2021-05-08,"NV",318246,266,5498,0
2021-05-08,"WI",665842,632,7652,27
2021-05-08,"AL",530758,243,11228,6
2021-05-08,"IN",728811,1047,13378,8
2021-05-08,"CA",3652692,1945,61167,140
2021-05-08,"MT",109889,152,1592,0
2021-05-08,"WA",413715,1356,5564,0
2021-05-08,"RI",149461,166,2695,1
2021-05-08,"OR",190804,818,2528,6
2021-05-08,"AZ",868382,939,17407,16
2021-05-08,"VA",666650,539,10895,10
2021-05-09,"ID",189014,113,2061,0
2021-05-09,"WI",666180,338,7652,0
2021-05-09,"ME",64208,214,795,0
2021-05-09,"MS",314703,129,7358,4
2021-05-09,"CT",343268,275,8137,0
2021-05-09,"ND",108526,44,1499,0
2021-05-09,"NE",221730,66,2246,-5
2021-05-09,"CA",3654545,1853,61228,61
2021-05-09,"NV",318512,266,5498,0
2021-05-09,"DE",106877,102,1636,0
2021-05-09,"MI",975789,1300,19718,58
2021-05-09,"MO",590509,256,8983,3
2021-05-09,"MT",109924,35,1592,0
2021-05-09,"VT",21989,24,245,0
2021-05-09,"SC",584518,591,9538,8
2021-05-09,"MN",587762,803,7324,7
2021-05-09,"AZ",868830,448,17409,2
2021-05-09,"UT",400352,232,2224,1
2021-05-09,"KS",310810,114,5016,0
2021-05-09,"FL",2227648,2267,36476,42
2021-05-09,"OK",450779,120,7276,3
2021-05-09,"TX",2905110,1416,50258,29
2021-05-09,"AK",66272,76,343,0
2021-05-09,"IA",367715,154,5985,1
2021-05-09,"TN",848508,559,12257,0
2021-05-09,"WV",156406,405,2726,0
2021-05-09,"GA",1109958,628,20367,-1
2021-05-09,"HI",33613,73,485,1
2021-05-09,"CO",530915,1090,6357,2
2021-05-09,"AR",337510,95,5761,1
2021-05-09,"MA",697398,858,17682,15
2021-05-09,"SD",123283,25,1980,0
2021-05-09,"NY",1133242,1425,19551,11
2021-05-09,"NM",199711,189,3986,0
2021-05-09,"PA",1179731,1271,26543,11
2021-05-09,"OH",1083609,794,19428,0
2021-05-09,"AL",530875,117,11239,11
2021-05-09,"WA",414799,1084,5564,0
2021-05-09,"IN",729716,905,13391,13
2021-05-09,"NH",96624,123,1315,1
2021-05-09,"NC",979218,1165,13201,14
2021-05-09,"MD",453401,276,9421,13
2021-05-09,"IL",1354967,1741,24577,31
2021-05-09,"LA",462501,364,10433,0
2021-05-09,"KY",450906,233,7290,8
2021-05-09,"OR",191405,601,2530,2
2021-05-09,"RI",149574,113,2697,2
2021-05-09,"NJ",1007894,339,25801,10
2021-05-09,"WY",58717,47,710,0
2021-05-09,"VA",666986,336,10902,7
2021-05-10,"ID",189128,114,2061,0
2021-05-10,"MO",590908,399,8985,2
2021-05-10,"IN",730306,590,13392,1
2021-05-10,"AL",531185,310,11244,5
2021-05-10,"NE",221984,254,2247,1
2021-05-10,"NC",979895,677,13206,5
2021-05-10,"WA",415567,768,5586,22
2021-05-10,"NH",96801,177,1315,0
2021-05-10,"WI",666401,221,7652,0
2021-05-10,"NJ",1008046,152,25810,9
2021-05-10,"KY",451077,171,7293,3
2021-05-10,"WY",58764,47,710,0
2021-05-10,"LA",462868,367,10438,5
2021-05-10,"OR",191774,369,2533,3
2021-05-10,"VA",667586,600,10919,17
2021-05-10,"TX",2905863,753,50292,34
2021-05-10,"AK",66350,78,343,0
2021-05-10,"CO",531767,852,6357,0
2021-05-10,"AR",337586,76,5764,3
2021-05-10,"MA",697872,474,17698,16
2021-05-10,"FL",2230886,3238,36531,55
2021-05-10,"GA",1110418,460,20368,1
2021-05-10,"UT",400559,207,2225,1
2021-05-10,"SD",123310,27,1981,1
2021-05-10,"OH",1084322,713,19428,0
2021-05-10,"TN",848884,376,12276,19
2021-05-10,"OK",450886,107,7278,2
2021-05-10,"HI",33665,52,485,0
2021-05-10,"WV",156617,211,2729,3
2021-05-10,"KS",310927,117,5016,0
2021-05-10,"NY",1134154,912,19561,10
2021-05-10,"IA",367909,194,5985,0
2021-05-10,"NM",199901,190,3994,8
2021-05-10,"PA",1180727,996,26550,7
2021-05-10,"NV",318780,268,5506,8
2021-05-10,"MD",453800,399,9428,7
2021-05-10,"MT",109935,11,1592,0
2021-05-10,"DE",106969,92,1641,5
2021-05-10,"ND",108652,126,1502,3
2021-05-10,"CT",343545,277,8154,17
2021-05-10,"ME",64446,238,797,2
2021-05-10,"MS",314922,219,7363,5
2021-05-10,"VT",22026,37,246,1
2021-05-10,"MI",977898,2109,19783,65
2021-05-10,"CA",3655922,1377,61241,13
2021-05-10,"IL",1356391,1424,24590,13
2021-05-10,"RI",149641,67,2699,2
2021-05-10,"MN",588952,1190,7324,0
2021-05-10,"SC",584932,414,9540,2
2021-05-10,"AZ",869472,642,17409,0
2021-05-11,"MS",315128,206,7367,4
2021-05-11,"CA",3656967,1045,61246,5
2021-05-11,"NC",980916,1021,13226,20
2021-05-11,"AL",531556,371,11256,12
2021-05-11,"NV",319250,470,5509,3
2021-05-11,"NH",96933,132,1318,3
2021-05-11,"IL",1357953,1562,24617,27
2021-05-11,"ID",189361,233,2058,-3
2021-05-11,"VT",22091,65,246,0
2021-05-11,"ND",108763,111,1502,0
2021-05-11,"NJ",1008607,561,25841,31
2021-05-11,"RI",149791,150,2701,2
2021-05-11,"MN",589527,575,7333,9
2021-05-11,"OR",192416,642,2549,16
2021-05-11,"VA",668147,561,10934,15
2021-05-11,"KY",451583,506,7296,3
2021-05-11,"HI",33723,58,485,0
2021-05-11,"UT",400783,224,2236,11
2021-05-11,"AR",337819,233,5770,6
2021-05-11,"CO",532662,895,6371,14
2021-05-11,"FL",2234032,3146,36582,51
2021-05-11,"OK",451064,178,7280,2
2021-05-11,"MA",698427,555,17698,0
2021-05-11,"NY",1135113,959,19581,20
2021-05-11,"TN",849510,626,12292,16
2021-05-11,"OH",1085733,1411,19441,13
2021-05-11,"KS",311132,205,5016,0
2021-05-11,"WV",156875,258,2734,5
2021-05-11,"AK",66407,57,345,2
2021-05-11,"TX",2909829,3966,50328,36
2021-05-11,"GA",1111376,958,20391,23
2021-05-11,"PA",1183320,2593,26607,57
2021-05-11,"IA",368190,281,5989,4
2021-05-11,"SD",123435,125,1981,0
2021-05-11,"NM",200037,136,3997,3
2021-05-11,"MO",591430,522,8988,3
2021-05-11,"IN",730969,663,13408,16
2021-05-11,"WI",666974,573,7666,14
2021-05-11,"MD",454271,471,9438,10
2021-05-11,"MI",979556,1658,19835,52
2021-05-11,"WA",416649,1082,5593,7
2021-05-11,"CT",343954,409,8156,2
2021-05-11,"DE",107077,108,1644,3
2021-05-11,"ME",64749,303,798,1
2021-05-11,"NE",222169,185,2257,10
2021-05-11,"MT",110107,172,1593,1
2021-05-11,"WY",58835,71,712,2
2021-05-11,"AZ",870155,683,17428,19
2021-05-11,"SC",585224,292,9542,2
2021-05-11,"LA",463517,649,10451,13
2021-05-12,"NC",982267,1351,13237,11
2021-05-12,"MO",592049,619,8991,3
2021-05-12,"CA",3658198,1231,61305,59
2021-05-12,"MT",110317,210,1595,2
2021-05-12,"CT",344141,187,8161,5
2021-05-12,"MS",315330,202,7371,4
2021-05-12,"AL",532698,1142,11261,5
2021-05-12,"IN",731810,841,13419,11
2021-05-12,"WA",417790,1141,5614,21
2021-05-12,"NH",97093,160,1322,4
2021-05-12,"MI",981206,1650,19896,61
2021-05-12,"NJ",1009093,486,25882,41
2021-05-12,"VA",668726,579,10961,27
2021-05-12,"LA",463997,480,10463,12
2021-05-12,"GA",1112297,921,20432,41
2021-05-12,"KS",311338,206,5029,13
2021-05-12,"AR",338043,224,5777,7
2021-05-12,"MA",699187,760,17712,14
2021-05-12,"OK",451191,127,7283,3
2021-05-12,"UT",401251,468,2249,13
2021-05-12,"CO",533904,1242,6402,31
2021-05-12,"AK",66491,84,347,2
2021-05-12,"NM",200232,195,4000,3
2021-05-12,"OH",1087182,1449,19441,0
2021-05-12,"IA",368566,376,5994,5
2021-05-12,"SD",123518,83,1988,7
2021-05-12,"TX",2912195,2366,50354,26
2021-05-12,"FL",2238036,4004,36617,35
2021-05-12,"HI",33762,39,486,1
2021-05-12,"WV",157215,340,2748,14
2021-05-12,"TN",850354,844,12296,4
2021-05-12,"NY",1136256,1143,19591,10
2021-05-12,"PA",1185379,2059,26659,52
2021-05-12,"NV",319714,464,5515,6
2021-05-12,"ID",189586,225,2064,6
2021-05-12,"MD",454745,474,9457,19
2021-05-12,"NE",222326,157,2257,0
2021-05-12,"WI",667637,663,7687,21
2021-05-12,"VT",22118,27,246,0
2021-05-12,"ME",65043,294,798,0
2021-05-12,"DE",107212,135,1644,0
2021-05-12,"IL",1359748,1795,24640,23
2021-05-12,"ND",108877,114,1503,1
2021-05-12,"OR",193014,598,2559,10
2021-05-12,"WY",58893,58,712,0
2021-05-12,"KY",452143,560,7304,8
2021-05-12,"RI",149956,165,2703,2
2021-05-12,"MN",590436,909,7348,15
2021-05-12,"AZ",870624,469,17430,2
2021-05-12,"SC",585587,363,9548,6
2021-05-13,"MO",592512,463,8993,2
2021-05-13,"NC",983584,1317,13245,8
2021-05-13,"MI",982675,1469,19953,57
2021-05-13,"AL",538046,5348,11265,4
2021-05-13,"IL",1361666,1918,24671,31
2021-05-13,"VT",22196,78,246,0
2021-05-13,"CT",344612,471,8168,7
2021-05-13,"ID",189735,149,2064,0
2021-05-13,"CA",3659641,1443,61351,46
2021-05-13,"LA",464412,415,10469,6
2021-05-13,"SC",586175,588,9564,16
2021-05-13,"VA",669219,493,10991,30
2021-05-13,"KY",452709,566,7310,6
2021-05-13,"AZ",871168,544,17438,8
2021-05-13,"MN",591445,1009,7367,19
2021-05-13,"KS",311521,183,5029,0
2021-05-13,"FL",2241568,3532,36668,51
2021-05-13,"CO",535891,1987,6423,21
2021-05-13,"AR",338235,192,5783,6
2021-05-13,"UT",401669,418,2255,6
2021-05-13,"PA",1187437,2058,26697,38
2021-05-13,"IA",368823,257,5997,3
2021-05-13,"NM",200432,200,4002,2
2021-05-13,"MA",699908,721,17722,10
2021-05-13,"GA",1113411,1114,20450,18
2021-05-13,"TX",2914643,2448,50385,31
2021-05-13,"WV",157626,411,2751,3
2021-05-13,"HI",33835,73,486,0
2021-05-13,"OK",451331,140,7284,1
2021-05-13,"AK",66574,83,347,0
2021-05-13,"NY",1137617,1361,19600,9
2021-05-13,"OH",1088343,1161,19441,0
2021-05-13,"TN",851251,897,12305,9
2021-05-13,"SD",123599,81,1989,1
2021-05-13,"NH",97304,211,1326,4
2021-05-13,"IN",732692,882,13424,5
2021-05-13,"MD",455257,512,9472,15
2021-05-13,"WA",419178,1388,5626,12
2021-05-13,"ME",65348,305,799,1
2021-05-13,"NV",320150,436,5523,8
2021-05-13,"DE",107343,131,1648,4
2021-05-13,"MS",315487,157,7373,2
2021-05-13,"MT",110429,112,1597,2
2021-05-13,"NE",222426,100,2257,0
2021-05-13,"ND",108973,96,1504,1
2021-05-13,"WI",668208,571,7706,19
2021-05-13,"WY",58996,103,712,0
2021-05-13,"NJ",1009521,428,25906,24
2021-05-13,"RI",150114,158,2704,1
2021-05-13,"OR",193732,718,2572,13
2021-05-14,"IN",733591,899,13440,16
2021-05-14,"ME",65523,175,802,3
2021-05-14,"NV",320539,389,5530,7
2021-05-14,"MO",592944,432,8993,0
2021-05-14,"VT",22250,54,246,0
2021-05-14,"AL",539506,1460,11272,7
2021-05-14,"MI",984067,1392,20001,48
2021-05-14,"WI",668805,597,7707,1
2021-05-14,"MS",315681,194,7374,1
2021-05-14,"WY",59079,83,712,0
2021-05-14,"RI",150257,143,2706,2
2021-05-14,"NJ",1009844,323,25932,26
2021-05-14,"LA",464833,421,10478,9
2021-05-14,"UT",402005,336,2256,1
2021-05-14,"MA",700337,429,17742,20
2021-05-14,"AR",338485,250,5790,7
2021-05-14,"FL",2244824,3256,36722,54
2021-05-14,"KS",311705,184,5038,9
2021-05-14,"WV",157923,297,2756,5
2021-05-14,"PA",1189229,1792,26724,27
2021-05-14,"TN",851960,709,12312,7
2021-05-14,"NM",200650,218,4003,1
2021-05-14,"CO",537061,1170,6432,9
2021-05-14,"HI",33915,80,487,1
2021-05-14,"OK",451448,117,7285,1
2021-05-14,"TX",2917256,2613,50422,37
2021-05-14,"GA",1114329,918,20482,32
2021-05-14,"AK",66683,109,347,0
2021-05-14,"NY",1138883,1266,19612,12
2021-05-14,"OH",1089357,1014,19528,87
2021-05-14,"IA",369060,237,5998,1
2021-05-14,"SD",123644,45,1991,2
2021-05-14,"MD",455635,378,9482,10
2021-05-14,"CA",3661675,2034,61417,66
2021-05-14,"ND",109057,84,1504,0
2021-05-14,"IL",1363507,1841,24725,54
2021-05-14,"MT",110560,131,1598,1
2021-05-14,"NH",97430,126,1329,3
2021-05-14,"NE",222524,98,2271,14
2021-05-14,"DE",107507,164,1651,3
2021-05-14,"CT",344977,365,8173,5
2021-05-14,"WA",420775,1597,5622,-4
2021-05-14,"NC",984750,1166,13260,15
2021-05-14,"ID",189908,173,2069,5
2021-05-14,"KY",453179,470,7313,3
2021-05-14,"MN",592750,1305,7376,9
2021-05-14,"VA",669904,685,11008,17
2021-05-14,"AZ",872022,854,17447,9
2021-05-14,"SC",586714,539,9571,7
2021-05-14,"OR",194542,810,2582,10
2021-05-15,"NC",985844,1094,13271,11
2021-05-15,"CT",345197,220,8173,0
2021-05-15,"ND",109104,47,1504,0
2021-05-15,"VT",22308,58,246,0
2021-05-15,"ID",190004,96,2069,0
2021-05-15,"MD",456004,369,9485,3
2021-05-15,"MT",110644,84,1598,0
2021-05-15,"MI",985129,1062,20050,49
2021-05-15,"IL",1365020,1513,24770,45
2021-05-15,"NE",222572,48,2270,-1
2021-05-15,"KY",453566,387,7320,7
2021-05-15,"MN",593622,872,7379,3
2021-05-15,"OR",195179,637,2585,3
2021-05-15,"SC",587230,516,9580,9
2021-05-15,"GA",1115072,743,20505,23
2021-05-15,"OK",451560,112,7286,1
2021-05-15,"KS",311827,122,5038,0
2021-05-15,"AR",338687,202,5793,3
2021-05-15,"WV",158230,307,2757,1
2021-05-15,"AK",66726,43,347,0
2021-05-15,"MA",701490,1153,17747,5
2021-05-15,"IA",369230,170,6000,2
2021-05-15,"OH",1090276,919,19528,0
2021-05-15,"NY",1140253,1370,19623,11
2021-05-15,"NM",200828,178,4003,0
2021-05-15,"TN",852762,802,12322,10
2021-05-15,"UT",402325,320,2258,2
2021-05-15,"TX",2919239,1983,50461,39
2021-05-15,"HI",34064,149,488,1
2021-05-15,"FL",2247235,2411,36767,45
2021-05-15,"CO",537988,927,6442,10
2021-05-15,"SD",123657,13,1991,0
2021-05-15,"PA",1191152,1923,26749,25
2021-05-15,"NV",320719,180,5530,0
2021-05-15,"MS",315796,115,7374,0
2021-05-15,"DE",107633,126,1651,0
2021-05-15,"WI",669427,622,7712,5
2021-05-15,"IN",734736,1145,13445,5
2021-05-15,"MO",593251,307,8994,1
2021-05-15,"AL",539759,253,11278,6
2021-05-15,"ME",65715,192,802,0
2021-05-15,"CA",3663539,1864,61444,27
2021-05-15,"WA",421799,1024,5619,-3
2021-05-15,"NH",97563,133,1331,2
2021-05-15,"RI",150362,105,2706,0
2021-05-15,"VA",670184,280,11018,10
2021-05-15,"AZ",872496,474,17459,12
2021-05-15,"NJ",1010490,646,25952,20
2021-05-15,"LA",465203,370,10478,0
2021-05-15,"WY",59126,47,712,0
2021-05-16,"MT",110685,41,1598,0
2021-05-16,"WI",669668,241,7712,0
2021-05-16,"VT",22333,25,247,1
2021-05-16,"CT",345417,220,8173,0
2021-05-16,"ID",190141,137,2069,0
2021-05-16,"MO",593458,207,8994,0
2021-05-16,"NV",320899,180,5530,0
2021-05-16,"IN",735462,726,13454,9
2021-05-16,"ME",65914,199,803,1
2021-05-16,"KY",453769,203,7328,8
2021-05-16,"AZ",872978,482,17466,7
2021-05-16,"OR",195684,505,2587,2
2021-05-16,"LA",465573,370,10478,0
2021-05-16,"AK",66769,43,347,0
2021-05-16,"OK",451655,95,7287,1
2021-05-16,"MA",702039,549,17753,6
2021-05-16,"AR",338782,95,5794,1
2021-05-16,"FL",2249196,1961,36808,41
2021-05-16,"TX",2919889,650,50487,26
2021-05-16,"OH",1090894,618,19528,0
2021-05-16,"SD",123670,13,1991,0
2021-05-16,"TN",853164,402,12323,1
2021-05-16,"HI",34180,116,489,1
2021-05-16,"KS",311949,122,5038,0
2021-05-16,"WV",158468,238,2761,4
2021-05-16,"CO",538588,600,6450,8
2021-05-16,"UT",402567,242,2258,0
2021-05-16,"GA",1115601,529,20506,1
2021-05-16,"NM",201006,178,4003,0
2021-05-16,"PA",1192193,1041,26816,67
2021-05-16,"NY",1141186,933,19638,15
2021-05-16,"IA",369368,138,6006,6
2021-05-16,"AL",539937,178,11289,11
2021-05-16,"MD",456216,212,9496,11
2021-05-16,"MS",315896,100,7375,1
2021-05-16,"NE",222596,24,2266,-4
2021-05-16,"CA",3664909,1370,61499,55
2021-05-16,"IL",1366268,1248,24795,25
2021-05-16,"DE",107716,83,1651,0
2021-05-16,"WA",422773,974,5622,3
2021-05-16,"MI",986030,901,20096,46
2021-05-16,"ND",109135,31,1504,0
2021-05-16,"NC",986665,821,13285,14
2021-05-16,"NH",97676,113,1332,1
2021-05-16,"RI",150464,102,2706,0
2021-05-16,"NJ",1010759,269,25961,9
2021-05-16,"VA",670456,272,11029,11
2021-05-16,"WY",59173,47,712,0
2021-05-16,"MN",594427,805,7389,10
2021-05-16,"SC",587719,489,9598,18
2021-05-17,"NE",222705,109,2256,-10
2021-05-17,"WI",669804,136,7712,0
2021-05-17,"ND",109235,100,1504,0
2021-05-17,"CT",345639,222,8194,21
2021-05-17,"IL",1367214,946,24801,6
2021-05-17,"WY",59222,49,712,0
2021-05-17,"NJ",1011106,347,25975,14
2021-05-17,"OR",195882,198,2590,3
2021-05-17,"RI",150526,62,2708,2
2021-05-17,"KS",312073,124,5040,2
2021-05-17,"MA",702338,299,17772,19
2021-05-17,"OK",451763,108,7288,1
2021-05-17,"HI",34247,67,489,0
2021-05-17,"CO",539371,783,6450,0
2021-05-17,"UT",402731,164,2259,1
2021-05-17,"GA",1116008,407,20506,0
2021-05-17,"PA",1192986,793,26833,17
2021-05-17,"NY",1141984,798,19645,7
2021-05-17,"IA",369489,121,6006,0
2021-05-17,"SD",123686,16,1993,2
2021-05-17,"OH",1091623,729,19528,0
2021-05-17,"AR",338849,67,5796,2
2021-05-17,"TX",2920389,500,50525,38
2021-05-17,"FL",2251947,2751,36861,53
2021-05-17,"AK",66814,45,358,11
2021-05-17,"WV",158643,175,2762,1
2021-05-17,"TN",853439,275,12327,4
2021-05-17,"NM",201186,180,4006,3
2021-05-17,"IN",735999,537,13460,6
2021-05-17,"NV",321081,182,5533,3
2021-05-17,"MO",593856,398,8995,1
2021-05-17,"CA",3665904,995,61510,11
2021-05-17,"MS",316131,235,7382,7
2021-05-17,"NC",987183,518,13302,17
2021-05-17,"NH",97774,98,1333,1
2021-05-17,"WA",423373,600,5640,18
2021-05-17,"VT",22361,28,248,1
2021-05-17,"ID",190279,138,2069,0
2021-05-17,"ME",66115,201,805,2
2021-05-17,"MD",456428,212,9509,13
2021-05-17,"MI",987515,1485,20139,43
2021-05-17,"DE",107804,88,1651,0
2021-05-17,"MT",110723,38,1598,0
2021-05-17,"AL",540309,372,11294,5
2021-05-17,"KY",453951,182,7332,4
2021-05-17,"VA",670834,378,11042,13
2021-05-17,"MN",595016,589,7389,0
2021-05-17,"SC",588062,343,9599,1
2021-05-17,"AZ",873446,468,17466,0
2021-05-17,"LA",465946,373,10489,11
2021-05-18,"MD",456756,328,9517,8
2021-05-18,"IL",1368709,1495,24830,29
2021-05-18,"MS",316318,187,7383,1
2021-05-18,"NC",987995,812,13311,9
2021-05-18,"ID",190472,193,2073,4
2021-05-18,"CA",3666591,687,61513,3
2021-05-18,"AZ",874065,619,17480,14
2021-05-18,"OR",196390,508,2594,4
2021-05-18,"KY",454484,533,7338,6
2021-05-18,"TX",2924466,4077,50563,38
2021-05-18,"MA",702776,438,17779,7
2021-05-18,"CO",539996,625,6456,6
2021-05-18,"AK",66867,53,362,4
2021-05-18,"OK",451912,149,7290,2
2021-05-18,"WV",158888,245,2763,1
2021-05-18,"PA",1194896,1910,26871,38
2021-05-18,"OH",1092616,993,19628,100
2021-05-18,"NM",201336,150,4008,2
2021-05-18,"SD",123784,98,1994,1
2021-05-18,"TN",854098,659,12339,12
2021-05-18,"KS",312332,259,5040,0
2021-05-18,"AR",339162,313,5805,9
2021-05-18,"GA",1116775,767,20532,26
2021-05-18,"FL",2254774,2827,36913,52
2021-05-18,"HI",34300,53,489,0
2021-05-18,"UT",402988,257,2271,12
2021-05-18,"IA",369690,201,6013,7
2021-05-18,"NY",1142612,628,19654,9
2021-05-18,"WI",670362,558,7726,14
2021-05-18,"NH",97904,130,1339,6
2021-05-18,"NE",222778,73,2244,-12
2021-05-18,"AL",540644,335,11300,6
2021-05-18,"IN",736480,481,13481,21
2021-05-18,"MI",988738,1223,20186,47
2021-05-18,"DE",107899,95,1651,0
2021-05-18,"ND",109362,127,1506,2
2021-05-18,"NV",321368,287,5540,7
2021-05-18,"CT",345720,81,8198,4
2021-05-18,"WA",424041,668,5653,13
2021-05-18,"MO",594314,458,8995,0
2021-05-18,"MT",110861,138,1602,4
2021-05-18,"VT",22393,32,248,0
2021-05-18,"ME",66315,200,807,2
2021-05-18,"MN",595532,516,7403,14
2021-05-18,"SC",588284,222,9601,2
2021-05-18,"LA",466440,494,10500,11
2021-05-18,"RI",150623,97,2709,1
2021-05-18,"NJ",1011752,646,25998,23
2021-05-18,"VA",671325,491,11048,6
2021-05-18,"WY",59321,99,713,1
2021-05-19,"IL",1370342,1633,24864,34
2021-05-19,"VT",22441,48,248,0
2021-05-19,"DE",108000,101,1652,1
2021-05-19,"MS",316525,207,7387,4
2021-05-19,"WA",424899,858,5673,20
2021-05-19,"ME",66534,219,816,9
2021-05-19,"NC",989171,1176,13324,13
2021-05-19,"MO",594838,524,8996,1
2021-05-19,"OR",196787,397,2601,7
2021-05-19,"KY",454974,490,7342,4
2021-05-19,"LA",467055,615,10509,9
2021-05-19,"NJ",1012196,444,26030,32
2021-05-19,"WY",59376,55,713,0
2021-05-19,"SC",588606,322,9614,13
2021-05-19,"AZ",874605,540,17497,17
2021-05-19,"VA",671921,596,11068,20
2021-05-19,"MN",596186,654,7418,15
2021-05-19,"HI",34395,95,489,0
2021-05-19,"KS",312591,259,5053,13
2021-05-19,"UT",403418,430,2275,4
2021-05-19,"CO",541035,1039,6472,16
2021-05-19,"GA",1117475,700,20569,37
2021-05-19,"OK",452059,147,7290,0
2021-05-19,"AK",66963,96,362,0
2021-05-19,"TX",2926481,2015,50589,26
2021-05-19,"WV",159149,261,2767,4
2021-05-19,"IA",369987,297,6018,5
2021-05-19,"PA",1196094,1198,26925,54
2021-05-19,"NM",201489,153,4012,4
2021-05-19,"SD",123822,38,1994,0
2021-05-19,"MA",703292,516,17794,15
2021-05-19,"FL",2257635,2861,36961,48
2021-05-19,"AR",339406,244,5805,0
2021-05-19,"TN",854670,572,12353,14
2021-05-19,"NY",1143571,959,19666,12
2021-05-19,"OH",1093534,918,19628,0
2021-05-19,"MT",110992,131,1602,0
2021-05-19,"MI",989858,1120,20229,43
2021-05-19,"AL",540974,330,11308,8
2021-05-19,"NE",222881,103,2240,-4
2021-05-19,"NH",97978,74,1340,1
2021-05-19,"ID",190712,240,2074,1
2021-05-19,"CA",3667550,959,61555,42
2021-05-19,"NV",321716,348,5545,5
2021-05-19,"MD",457084,328,9528,11
2021-05-19,"IN",737282,802,13493,12
2021-05-19,"ND",109440,78,1507,1
2021-05-19,"CT",345948,228,8204,6
2021-05-19,"WI",670876,514,7732,6
2021-05-19,"RI",150750,127,2709,0
2021-05-20,"MO",595459,621,9005,9
2021-05-20,"NC",990257,1086,13342,18
2021-05-20,"WA",425837,938,5690,17
2021-05-20,"NE",222978,97,2248,8
2021-05-20,"MD",457305,221,9542,14
2021-05-20,"ND",109509,69,1507,0
2021-05-20,"VT",22475,34,248,0
2021-05-20,"IN",738173,891,13501,8
2021-05-20,"DE",108139,139,1652,0
2021-05-20,"NV",322018,302,5550,5
2021-05-20,"NH",98091,113,1341,1
2021-05-20,"MS",316688,163,7389,2
2021-05-20,"WI",671445,569,7734,2
2021-05-20,"OR",197356,569,2606,5
2021-05-20,"RI",150836,86,2709,0
2021-05-20,"AZ",875195,590,17509,12
2021-05-20,"NJ",1012757,561,26053,23
2021-05-20,"KS",312793,202,5053,0
2021-05-20,"CO",541883,848,6478,6
2021-05-20,"FL",2259948,2313,37002,41
2021-05-20,"AR",339662,256,5808,3
2021-05-20,"GA",1118308,833,20591,22
2021-05-20,"OK",452165,106,7290,0
2021-05-20,"TN",855300,630,12364,11
2021-05-20,"OH",1094742,1208,19628,0
2021-05-20,"SD",123877,55,2001,7
2021-05-20,"WV",159450,301,2769,2
2021-05-20,"MA",703897,605,17802,8
2021-05-20,"HI",34474,79,489,0
2021-05-20,"AK",67043,80,362,0
2021-05-20,"TX",2928384,1903,50618,29
2021-05-20,"UT",403684,266,2279,4
2021-05-20,"NM",201695,206,4016,4
2021-05-20,"PA",1197491,1397,26965,40
2021-05-20,"NY",1144584,1013,19680,14
2021-05-20,"IA",370195,208,6025,7
2021-05-20,"AL",541432,458,11316,8
2021-05-20,"CT",346154,206,8208,4
2021-05-20,"CA",3668842,1292,61603,48
2021-05-20,"MI",990822,964,20271,42
2021-05-20,"ID",190900,188,2080,6
2021-05-20,"ME",66703,169,818,2
2021-05-20,"IL",1371884,1542,24913,49
2021-05-20,"MT",111025,33,1604,2
2021-05-20,"MN",597052,866,7426,8
2021-05-20,"LA",467475,420,10517,8
2021-05-20,"KY",455428,454,7346,4
2021-05-20,"SC",588986,380,9616,2
2021-05-20,"VA",672312,391,11074,6
2021-05-20,"WY",59590,214,713,0
2021-05-21,"AL",541684,252,11322,6
2021-05-21,"NC",991252,995,13357,15
2021-05-21,"VT",22509,34,248,0
2021-05-21,"ND",109577,68,1507,0
2021-05-21,"IN",738961,788,13523,22
2021-05-21,"NH",98168,77,1341,0
2021-05-21,"ID",191068,168,2080,0
2021-05-21,"NV",322352,334,5552,2
2021-05-21,"MT",111161,136,1604,0
2021-05-21,"ME",66863,160,819,1
2021-05-21,"CT",346325,171,8212,4
2021-05-21,"WA",427486,1649,5702,12
2021-05-21,"MS",316821,133,7392,3
2021-05-21,"WY",59660,70,713,0
2021-05-21,"NJ",1013409,652,26070,17
2021-05-21,"MN",597731,679,7447,21
2021-05-21,"LA",467815,340,10522,5
2021-05-21,"WV",159735,285,2772,3
2021-05-21,"OK",452283,118,7290,0
2021-05-21,"GA",1119012,704,20637,46
2021-05-21,"FL",2263244,3296,37058,56
2021-05-21,"NM",201868,173,4021,5
2021-05-21,"NY",1145551,967,19688,8
2021-05-21,"TN",855847,547,12380,16
2021-05-21,"UT",403984,300,2289,10
2021-05-21,"CO",542627,744,6497,19
2021-05-21,"HI",34521,47,491,2
2021-05-21,"KS",312997,204,5057,4
2021-05-21,"TX",2929961,1577,50649,31
2021-05-21,"AK",67107,64,362,0
2021-05-21,"AR",339863,201,5811,3
2021-05-21,"MA",704345,448,17813,11
2021-05-21,"SD",123911,34,2001,0
2021-05-21,"OH",1095746,1004,19709,81
2021-05-21,"PA",1199462,1971,26990,25
2021-05-21,"IA",370363,168,6035,10
2021-05-21,"IL",1373457,1573,24935,22
2021-05-21,"MD",457527,222,9549,7
2021-05-21,"NE",223079,101,2249,1
2021-05-21,"MO",595969,510,9006,1
2021-05-21,"DE",108251,112,1654,2
2021-05-21,"CA",3670469,1627,61672,69
2021-05-21,"MI",991699,877,20299,28
